productCode,casNum,compound,smiles,flashPoint,img,sds
SIA0612.0,18187-14-9,3-AMINOPROPYLTRIMETHYLSILANE,NCCC[Si](C)(C)C,59,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIA0612.0.gif,https://s3.amazonaws.com/gelest/sds/SIA0612.0_GHS+US_English+US.pdf
SIA0614.0,87994-64-7,3-AMINOPROPYLTRIS(METHOXYETHOXYETHOXY)SILANE,NCCC[Si](OCCOCCOC)(OCCOCCOC)OCCOCCOC,68,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIA0614.0.gif,https://s3.amazonaws.com/gelest/sds/SIA0614.0_GHS+US_English+US.pdf
SIA0620.0,25357-81-7,3-AMINOPROPYLTRIS(TRIMETHYLSILOXY)SILANE,NCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIA0620.0.gif,https://s3.amazonaws.com/gelest/sds/SIA0620.0_GHS+US_English+US.pdf
SIA0705.0,16919-19-0,AMMONIUM HEXAFLUOROSILICATE,F[Si-2](F)(F)(F)(F)F.[NH4+].[NH4+],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIA0705.0.gif,https://s3.amazonaws.com/gelest/sds/SIA0705.0_GHS+US_English+US.pdf
SIA0710.0,3768-55-6,ANILINOTRIMETHYLSILANE,N(C1=CC=CC=C1)[Si](C)(C)C,65,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIA0710.0.gif,https://s3.amazonaws.com/gelest/sds/SIA0710.0_GHS+US_English+US.pdf
SIA0730.0,1189556-60-2,(9)-ANTHRACENYLTRIMETHOXYSILANE,C1=CC=CC2=CC3=CC=CC=C3C(=C12)[Si](OC)(OC)OC,110,https://www.gelest.com:443/wp-content/uploads/SIA0730.0-507x460.png,https://s3.amazonaws.com/gelest/sds/SIA0730.0_GHS+US_English+US.pdf
SIA0770.0,1245946-78-4,(AZIDOMETHYL)PHENETHYLTRIMETHOXYSILANE,N(=[N+]=[N-])CCO[Si](OC)(OC)CCC1=CC=CC=C1,110,https://www.gelest.com:443/wp-content/uploads/SIA0774.0-600x247.png,https://s3.amazonaws.com/gelest/sds/SIA0770.0_GHS+US_English+US.pdf
SIA0774.0,83315-74-6,p-AZIDOMETHYLPHENYLTRIMETHOXYSILANE,N(=[N+]=[N-])CC1=CC=C(C=C1)[Si](OC)(OC)OC,110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIA0775.0.gif,https://s3.amazonaws.com/gelest/sds/SIA0774.0_GHS+US_English+US.pdf
SIA0775.0,87576-94-1,(AZIDOMETHYL)TRIMETHYLSILANE,N(=[N+]=[N-])C[Si](C)(C)C,6,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIA0777.0.gif,https://s3.amazonaws.com/gelest/sds/SIA0775.0_GHS+US_English+US.pdf
SIA0777.0,83315-69-9,3-AZIDOPROPYLTRIETHOXYSILANE,N(=[N+]=[N-])CCC[Si](OCC)(OCC)OCC,110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIA0780.0.gif,https://s3.amazonaws.com/gelest/sds/SIA0777.0_GHS+US_English+US.pdf
SIA0780.0,96550-26-4,6-AZIDOSULFONYLHEXYLTRIETHOXYSILANE,N(=[N+]=[N-])S(=O)(=O)CCCCCC[Si](OCC)(OCC)OCC,114,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIA0790.0.gif,https://s3.amazonaws.com/gelest/sds/SIA0780.0_GHS+US_English+US.pdf
SIA0790.0,68479-60-7,4-(AZIDOSULFONYL)PHENETHYLTRIMETHOXYSILANE,N(=[N+]=[N-])S(=O)(=O)C1=CC=C(CC[Si](OC)(OC)OC)C=C1,29,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIA0795.0.gif,https://s3.amazonaws.com/gelest/sds/SIA0790.0_GHS+US_English+US.pdf
